timestamp,machine_id,temperature_c,vibration_hz,cycle_time_sec,status
2026-07-06 18:32:04,Paint_Booth_A,56.35,29.53,50.15,Normal
2026-07-06 18:37:04,Welding_Robot_1,61.41,21.79,53.67,Normal
2026-07-06 18:42:04,Paint_Booth_A,56.11,30.95,47.89,Normal
2026-07-06 18:47:04,Welding_Robot_2,57.17,48.75,59.28,Normal
2026-07-06 18:52:04,Assembly_Station_X,65.84,25.42,52.92,Normal
2026-07-06 18:57:04,Assembly_Station_X,55.32,14.46,56.71,Normal
2026-07-06 19:02:04,Assembly_Station_X,55.1,27.32,46.92,Normal
2026-07-06 19:07:04,Welding_Robot_1,44.43,16.77,59.63,Normal
2026-07-06 19:12:04,Welding_Robot_2,65.86,16.66,48.01,Normal
2026-07-06 19:17:04,Paint_Booth_A,56.67,21.67,56.58,Normal
2026-07-06 19:22:04,Welding_Robot_1,47.0,21.65,58.09,Normal
2026-07-06 19:27:04,Welding_Robot_2,47.67,23.79,56.56,Normal
2026-07-06 19:32:04,Assembly_Station_X,59.77,32.92,50.93,Normal
2026-07-06 19:37:04,Welding_Robot_1,56.04,25.3,55.84,Normal
2026-07-06 19:42:04,Paint_Booth_A,64.87,23.86,59.07,Normal
2026-07-06 19:47:04,Welding_Robot_1,55.84,27.24,45.29,Normal
2026-07-06 19:52:04,Welding_Robot_2,41.12,13.28,52.52,Normal
2026-07-06 19:57:04,Assembly_Station_X,67.79,12.88,49.17,Normal
2026-07-06 20:02:04,Welding_Robot_1,42.32,31.74,48.22,Normal
2026-07-06 20:07:04,Welding_Robot_1,60.96,35.99,46.0,Normal
2026-07-06 20:12:04,Welding_Robot_2,50.96,31.4,54.15,Normal
2026-07-06 20:17:04,Welding_Robot_1,60.69,43.67,53.83,Normal
2026-07-06 20:22:04,Welding_Robot_1,42.28,20.87,51.6,Normal
2026-07-06 20:27:04,Assembly_Station_X,56.0,26.3,50.56,Normal
2026-07-06 20:32:04,Paint_Booth_A,46.16,44.73,59.14,Normal
2026-07-06 20:37:04,Paint_Booth_A,62.21,12.52,47.03,Normal
2026-07-06 20:42:04,Welding_Robot_1,60.51,27.69,59.24,Normal
2026-07-06 20:47:04,Welding_Robot_1,66.52,30.6,54.23,Normal
2026-07-06 20:52:04,Paint_Booth_A,50.44,31.72,55.08,Normal
2026-07-06 20:57:04,Paint_Booth_A,45.92,46.26,48.42,Normal
2026-07-06 21:02:04,Assembly_Station_X,61.94,18.71,52.2,Normal
2026-07-06 21:07:04,Paint_Booth_A,52.65,30.42,59.08,Normal
2026-07-06 21:12:04,Assembly_Station_X,42.82,18.07,59.35,Normal
2026-07-06 21:17:04,Assembly_Station_X,69.02,44.6,49.98,Normal
2026-07-06 21:22:04,Welding_Robot_1,56.51,38.07,50.62,Normal
2026-07-06 21:27:04,Assembly_Station_X,44.11,27.65,54.61,Normal
2026-07-06 21:32:04,Welding_Robot_2,40.3,45.48,54.59,Normal
2026-07-06 21:37:04,Welding_Robot_1,69.09,44.5,55.32,Normal
2026-07-06 21:42:04,Welding_Robot_1,56.38,48.17,52.73,Normal
2026-07-06 21:47:04,Welding_Robot_2,58.7,30.04,49.51,Normal
2026-07-06 21:52:04,Welding_Robot_1,50.41,13.25,59.21,Normal
2026-07-06 21:57:04,Paint_Booth_A,45.12,17.18,54.14,Normal
2026-07-06 22:02:04,Paint_Booth_A,59.43,28.96,54.74,Normal
2026-07-06 22:07:04,Paint_Booth_A,55.65,28.03,58.82,Normal
2026-07-06 22:12:04,Assembly_Station_X,44.05,17.04,47.24,Normal
2026-07-06 22:17:04,Welding_Robot_2,60.82,22.25,57.7,Normal
2026-07-06 22:22:04,Welding_Robot_2,56.86,44.99,59.47,Normal
2026-07-06 22:27:04,Assembly_Station_X,59.79,48.55,57.6,Normal
2026-07-06 22:32:04,Welding_Robot_2,61.68,20.83,51.75,Normal
2026-07-06 22:37:04,Paint_Booth_A,45.4,85.93,53.38,Anomaly
2026-07-06 22:42:04,Assembly_Station_X,62.87,12.73,51.5,Normal
2026-07-06 22:47:04,Paint_Booth_A,52.84,44.22,45.35,Normal
2026-07-06 22:52:04,Welding_Robot_1,46.94,34.74,54.37,Normal
2026-07-06 22:57:04,Welding_Robot_2,53.75,44.72,56.33,Normal
2026-07-06 23:02:04,Welding_Robot_1,62.06,38.02,52.59,Normal
2026-07-06 23:07:04,Welding_Robot_2,55.28,15.1,50.27,Normal
2026-07-06 23:12:04,Assembly_Station_X,59.94,20.91,56.23,Normal
2026-07-06 23:17:04,Assembly_Station_X,62.24,22.04,46.06,Normal
2026-07-06 23:22:04,Welding_Robot_2,48.83,24.63,49.99,Normal
2026-07-06 23:27:04,Assembly_Station_X,45.88,37.76,59.8,Normal
2026-07-06 23:32:04,Welding_Robot_2,52.68,37.04,45.24,Normal
2026-07-06 23:37:04,Assembly_Station_X,67.27,24.39,51.93,Normal
2026-07-06 23:42:04,Paint_Booth_A,49.76,46.88,51.46,Normal
2026-07-06 23:47:04,Welding_Robot_2,49.94,13.0,48.8,Normal
2026-07-06 23:52:04,Paint_Booth_A,41.09,33.01,56.51,Normal
2026-07-06 23:57:04,Paint_Booth_A,51.67,44.78,58.68,Normal
2026-07-07 00:02:04,Assembly_Station_X,40.43,37.71,52.03,Normal
2026-07-07 00:07:04,Paint_Booth_A,63.48,39.22,59.16,Normal
2026-07-07 00:12:04,Welding_Robot_2,46.41,18.4,58.28,Normal
2026-07-07 00:17:04,Welding_Robot_2,58.25,13.39,48.33,Normal
2026-07-07 00:22:04,Assembly_Station_X,57.06,34.3,57.54,Normal
2026-07-07 00:27:04,Paint_Booth_A,52.14,10.37,59.4,Normal
2026-07-07 00:32:04,Paint_Booth_A,41.88,46.19,47.57,Normal
2026-07-07 00:37:04,Welding_Robot_1,41.93,36.84,51.3,Normal
2026-07-07 00:42:04,Welding_Robot_1,48.73,36.29,57.82,Normal
2026-07-07 00:47:04,Welding_Robot_2,85.98,15.58,56.93,Anomaly
2026-07-07 00:52:04,Welding_Robot_1,82.99,23.7,58.82,Anomaly
2026-07-07 00:57:04,Welding_Robot_1,51.65,18.68,55.47,Normal
2026-07-07 01:02:04,Paint_Booth_A,67.95,21.65,47.75,Normal
2026-07-07 01:07:04,Assembly_Station_X,48.64,36.06,46.78,Normal
2026-07-07 01:12:04,Paint_Booth_A,67.61,14.56,59.96,Normal
2026-07-07 01:17:04,Assembly_Station_X,63.02,31.17,52.71,Normal
2026-07-07 01:22:04,Assembly_Station_X,44.01,13.55,52.81,Normal
2026-07-07 01:27:04,Paint_Booth_A,64.9,27.62,51.41,Normal
2026-07-07 01:32:04,Assembly_Station_X,64.65,20.83,57.0,Normal
2026-07-07 01:37:04,Welding_Robot_2,64.45,26.98,51.76,Normal
2026-07-07 01:42:04,Paint_Booth_A,60.9,12.26,59.7,Normal
2026-07-07 01:47:04,Paint_Booth_A,41.56,16.21,57.72,Normal
2026-07-07 01:52:04,Assembly_Station_X,49.51,21.58,55.37,Normal
2026-07-07 01:57:04,Paint_Booth_A,56.82,35.08,50.79,Normal
2026-07-07 02:02:04,Assembly_Station_X,67.27,13.46,47.67,Normal
2026-07-07 02:07:04,Assembly_Station_X,50.33,47.73,51.11,Normal
2026-07-07 02:12:04,Welding_Robot_2,41.08,38.24,48.43,Normal
2026-07-07 02:17:04,Welding_Robot_1,64.82,39.92,59.59,Normal
2026-07-07 02:22:04,Welding_Robot_2,51.58,29.35,47.12,Normal
2026-07-07 02:27:04,Paint_Booth_A,53.72,33.42,53.48,Normal
2026-07-07 02:32:04,Welding_Robot_1,66.05,21.42,57.82,Normal
2026-07-07 02:37:04,Welding_Robot_1,41.68,49.23,55.71,Normal
2026-07-07 02:42:04,Paint_Booth_A,59.94,17.39,57.93,Normal
2026-07-07 02:47:04,Paint_Booth_A,51.91,37.17,47.9,Normal
2026-07-07 02:52:04,Assembly_Station_X,55.84,44.77,46.37,Normal
2026-07-07 02:57:04,Paint_Booth_A,40.8,33.16,54.54,Normal
2026-07-07 03:02:04,Paint_Booth_A,45.42,14.88,52.59,Normal
2026-07-07 03:07:04,Welding_Robot_1,69.67,39.57,52.38,Normal
2026-07-07 03:12:04,Welding_Robot_2,69.89,17.67,45.97,Normal
2026-07-07 03:17:04,Welding_Robot_2,49.8,41.15,50.32,Normal
2026-07-07 03:22:04,Assembly_Station_X,69.35,15.91,59.68,Normal
2026-07-07 03:27:04,Paint_Booth_A,48.19,15.91,59.34,Normal
2026-07-07 03:32:04,Welding_Robot_2,68.03,46.1,45.87,Normal
2026-07-07 03:37:04,Paint_Booth_A,65.87,39.7,54.18,Normal
2026-07-07 03:42:04,Paint_Booth_A,44.21,31.98,55.37,Normal
2026-07-07 03:47:04,Welding_Robot_2,46.58,18.59,48.97,Normal
2026-07-07 03:52:04,Welding_Robot_2,68.7,20.44,54.49,Normal
2026-07-07 03:57:04,Welding_Robot_2,64.64,24.34,48.28,Normal
2026-07-07 04:02:04,Welding_Robot_2,68.96,43.71,45.62,Normal
2026-07-07 04:07:04,Welding_Robot_2,51.45,16.98,51.86,Normal
2026-07-07 04:12:04,Assembly_Station_X,64.52,47.17,46.7,Normal
2026-07-07 04:17:04,Welding_Robot_2,45.34,42.42,59.91,Normal
2026-07-07 04:22:04,Welding_Robot_2,54.03,22.22,57.34,Normal
2026-07-07 04:27:04,Welding_Robot_2,51.83,41.36,58.01,Normal
2026-07-07 04:32:04,Welding_Robot_2,68.54,49.05,47.36,Normal
2026-07-07 04:37:04,Assembly_Station_X,55.09,14.53,52.29,Normal
2026-07-07 04:42:04,Assembly_Station_X,48.78,47.35,55.93,Normal
2026-07-07 04:47:04,Welding_Robot_1,46.37,19.34,47.67,Normal
2026-07-07 04:52:04,Paint_Booth_A,67.33,48.39,52.5,Normal
2026-07-07 04:57:04,Paint_Booth_A,45.65,13.53,46.4,Normal
2026-07-07 05:02:04,Paint_Booth_A,47.06,40.84,56.75,Normal
2026-07-07 05:07:04,Paint_Booth_A,51.47,25.43,53.96,Normal
2026-07-07 05:12:04,Welding_Robot_2,58.91,42.64,45.53,Normal
2026-07-07 05:17:04,Assembly_Station_X,59.51,39.24,48.54,Normal
2026-07-07 05:22:04,Welding_Robot_2,59.57,38.04,50.84,Normal
2026-07-07 05:27:04,Welding_Robot_1,48.8,22.04,52.6,Normal
2026-07-07 05:32:04,Assembly_Station_X,42.09,34.56,50.63,Normal
2026-07-07 05:37:04,Welding_Robot_1,65.3,40.35,52.6,Normal
2026-07-07 05:42:04,Assembly_Station_X,41.3,25.86,57.05,Normal
2026-07-07 05:47:04,Assembly_Station_X,47.88,13.17,57.28,Normal
2026-07-07 05:52:04,Paint_Booth_A,51.84,43.2,45.39,Normal
2026-07-07 05:57:04,Welding_Robot_1,46.49,17.38,56.37,Normal
2026-07-07 06:02:04,Welding_Robot_1,65.08,11.74,56.2,Normal
2026-07-07 06:07:04,Paint_Booth_A,44.49,38.88,53.59,Normal
2026-07-07 06:12:04,Welding_Robot_2,57.38,42.35,49.67,Normal
2026-07-07 06:17:04,Welding_Robot_1,54.18,32.46,59.59,Normal
2026-07-07 06:22:04,Assembly_Station_X,50.8,22.2,49.73,Normal
2026-07-07 06:27:04,Welding_Robot_2,55.28,30.26,49.87,Normal
2026-07-07 06:32:04,Assembly_Station_X,60.11,42.42,55.19,Normal
2026-07-07 06:37:04,Welding_Robot_2,45.04,43.72,48.36,Normal
2026-07-07 06:42:04,Welding_Robot_1,60.39,31.82,56.6,Normal
2026-07-07 06:47:04,Assembly_Station_X,46.76,34.49,58.81,Normal
2026-07-07 06:52:04,Paint_Booth_A,68.83,27.74,52.61,Normal
2026-07-07 06:57:04,Paint_Booth_A,66.55,14.89,55.95,Normal
2026-07-07 07:02:04,Assembly_Station_X,42.97,23.4,50.29,Normal
2026-07-07 07:07:04,Welding_Robot_2,50.76,45.38,57.49,Normal
2026-07-07 07:12:04,Paint_Booth_A,68.87,24.51,52.17,Normal
2026-07-07 07:17:04,Paint_Booth_A,45.71,13.57,46.54,Normal
2026-07-07 07:22:04,Welding_Robot_2,42.61,13.81,52.91,Normal
2026-07-07 07:27:04,Welding_Robot_2,46.67,26.58,52.03,Normal
2026-07-07 07:32:04,Welding_Robot_2,53.67,11.86,45.64,Normal
2026-07-07 07:37:04,Welding_Robot_2,58.94,19.38,55.57,Normal
2026-07-07 07:42:04,Paint_Booth_A,53.11,33.54,48.17,Normal
2026-07-07 07:47:04,Assembly_Station_X,53.87,15.9,58.53,Normal
2026-07-07 07:52:04,Welding_Robot_2,40.59,48.33,50.51,Normal
2026-07-07 07:57:04,Paint_Booth_A,54.27,23.45,46.63,Normal
2026-07-07 08:02:04,Paint_Booth_A,45.43,33.04,53.79,Normal
2026-07-07 08:07:04,Paint_Booth_A,54.6,24.24,51.64,Normal
2026-07-07 08:12:04,Paint_Booth_A,47.79,30.14,56.65,Normal
2026-07-07 08:17:04,Assembly_Station_X,40.42,18.98,46.89,Normal
2026-07-07 08:22:04,Welding_Robot_1,64.67,13.74,52.0,Normal
2026-07-07 08:27:04,Assembly_Station_X,53.31,46.25,46.5,Normal
2026-07-07 08:32:04,Assembly_Station_X,55.22,32.68,57.73,Normal
2026-07-07 08:37:04,Paint_Booth_A,66.72,48.64,49.96,Normal
2026-07-07 08:42:04,Assembly_Station_X,66.51,16.03,52.48,Normal
2026-07-07 08:47:04,Welding_Robot_2,42.73,13.53,49.01,Normal
2026-07-07 08:52:04,Welding_Robot_2,59.4,29.67,57.97,Normal
2026-07-07 08:57:04,Assembly_Station_X,45.92,38.17,97.4,Anomaly
2026-07-07 09:02:04,Paint_Booth_A,67.04,43.37,59.53,Normal
2026-07-07 09:07:04,Welding_Robot_1,59.37,32.97,50.95,Normal
2026-07-07 09:12:04,Assembly_Station_X,45.64,49.86,52.74,Normal
2026-07-07 09:17:04,Paint_Booth_A,46.07,45.65,47.48,Normal
2026-07-07 09:22:04,Paint_Booth_A,56.67,40.8,51.16,Normal
2026-07-07 09:27:04,Paint_Booth_A,51.54,26.23,50.1,Normal
2026-07-07 09:32:04,Welding_Robot_1,64.92,33.73,56.62,Normal
2026-07-07 09:37:04,Welding_Robot_2,59.49,14.87,55.21,Normal
2026-07-07 09:42:04,Assembly_Station_X,52.77,45.02,49.52,Normal
2026-07-07 09:47:04,Assembly_Station_X,46.41,15.36,55.25,Normal
2026-07-07 09:52:04,Assembly_Station_X,55.66,29.29,110.62,Anomaly
2026-07-07 09:57:04,Welding_Robot_1,62.2,41.38,51.2,Normal
2026-07-07 10:02:04,Welding_Robot_1,58.49,30.2,45.92,Normal
2026-07-07 10:07:04,Assembly_Station_X,65.59,35.82,57.79,Normal
2026-07-07 10:12:04,Welding_Robot_2,67.92,38.13,56.78,Normal
2026-07-07 10:17:04,Welding_Robot_1,67.12,40.08,45.34,Normal
2026-07-07 10:22:04,Welding_Robot_1,52.52,13.72,50.85,Normal
2026-07-07 10:27:04,Welding_Robot_1,59.25,19.69,47.89,Normal
2026-07-07 10:32:04,Assembly_Station_X,41.7,34.24,50.83,Normal
2026-07-07 10:37:04,Welding_Robot_2,64.3,15.57,50.8,Normal
2026-07-07 10:42:04,Welding_Robot_2,61.9,40.37,47.41,Normal
2026-07-07 10:47:04,Assembly_Station_X,40.31,10.83,59.58,Normal
2026-07-07 10:52:04,Assembly_Station_X,51.51,14.81,89.36,Anomaly
2026-07-07 10:57:04,Welding_Robot_2,58.61,48.95,51.45,Normal
2026-07-07 11:02:04,Paint_Booth_A,68.65,20.15,45.31,Normal
2026-07-07 11:07:04,Welding_Robot_1,64.27,13.22,48.47,Normal
2026-07-07 11:12:04,Assembly_Station_X,55.42,21.62,46.2,Normal
2026-07-07 11:17:04,Paint_Booth_A,52.09,41.96,57.4,Normal
2026-07-07 11:22:04,Welding_Robot_1,56.51,16.32,57.33,Normal
2026-07-07 11:27:04,Assembly_Station_X,54.48,40.79,45.29,Normal
2026-07-07 11:32:04,Assembly_Station_X,54.88,42.1,48.22,Normal
2026-07-07 11:37:04,Welding_Robot_1,64.3,38.93,59.7,Normal
2026-07-07 11:42:04,Assembly_Station_X,54.17,17.01,56.01,Normal
2026-07-07 11:47:04,Welding_Robot_2,63.86,15.29,52.12,Normal
2026-07-07 11:52:04,Assembly_Station_X,40.53,16.59,48.75,Normal
2026-07-07 11:57:04,Paint_Booth_A,44.7,26.2,45.25,Normal
2026-07-07 12:02:04,Welding_Robot_1,54.45,34.73,46.35,Normal
2026-07-07 12:07:04,Welding_Robot_2,46.73,49.39,48.36,Normal
2026-07-07 12:12:04,Assembly_Station_X,59.88,25.74,49.72,Normal
2026-07-07 12:17:04,Assembly_Station_X,65.05,48.36,55.01,Normal
2026-07-07 12:22:04,Paint_Booth_A,62.29,25.94,58.91,Normal
2026-07-07 12:27:04,Welding_Robot_2,80.59,31.38,51.26,Anomaly
2026-07-07 12:32:04,Paint_Booth_A,54.86,28.09,54.69,Normal
2026-07-07 12:37:04,Welding_Robot_1,48.1,16.15,54.5,Normal
2026-07-07 12:42:04,Welding_Robot_1,67.16,15.41,45.21,Normal
2026-07-07 12:47:04,Welding_Robot_2,40.35,49.82,48.17,Normal
2026-07-07 12:52:04,Welding_Robot_1,40.34,34.28,53.03,Normal
2026-07-07 12:57:04,Welding_Robot_2,42.78,20.76,45.01,Normal
2026-07-07 13:02:04,Welding_Robot_2,65.68,21.62,47.78,Normal
2026-07-07 13:07:04,Paint_Booth_A,47.74,14.16,59.49,Normal
2026-07-07 13:12:04,Assembly_Station_X,52.99,31.74,59.79,Normal
2026-07-07 13:17:04,Welding_Robot_2,57.57,48.7,50.97,Normal
2026-07-07 13:22:04,Welding_Robot_2,60.61,47.98,48.26,Normal
2026-07-07 13:27:04,Assembly_Station_X,58.9,30.45,101.45,Anomaly
2026-07-07 13:32:04,Assembly_Station_X,66.48,42.09,49.98,Normal
2026-07-07 13:37:04,Welding_Robot_2,40.57,45.86,51.58,Normal
2026-07-07 13:42:04,Paint_Booth_A,61.1,24.67,53.66,Normal
2026-07-07 13:47:04,Assembly_Station_X,52.78,49.84,49.81,Normal
2026-07-07 13:52:04,Assembly_Station_X,50.07,16.83,56.69,Normal
2026-07-07 13:57:04,Paint_Booth_A,58.72,28.85,47.33,Normal
2026-07-07 14:02:04,Welding_Robot_1,56.3,26.01,46.74,Normal
2026-07-07 14:07:04,Welding_Robot_1,47.92,11.77,49.73,Normal
2026-07-07 14:12:04,Paint_Booth_A,57.61,26.42,56.54,Normal
2026-07-07 14:17:04,Paint_Booth_A,52.53,61.39,59.86,Anomaly
2026-07-07 14:22:04,Assembly_Station_X,54.97,38.24,58.45,Normal
2026-07-07 14:27:04,Welding_Robot_1,63.74,10.98,52.5,Normal
2026-07-07 14:32:04,Assembly_Station_X,57.76,45.22,48.49,Normal
2026-07-07 14:37:04,Welding_Robot_2,66.65,17.03,47.28,Normal
2026-07-07 14:42:04,Assembly_Station_X,69.06,47.56,52.81,Normal
2026-07-07 14:47:04,Assembly_Station_X,58.0,19.37,51.56,Normal
2026-07-07 14:52:04,Welding_Robot_1,41.38,33.87,53.1,Normal
2026-07-07 14:57:04,Paint_Booth_A,67.4,45.76,56.05,Normal
2026-07-07 15:02:04,Assembly_Station_X,68.96,38.77,111.7,Anomaly
2026-07-07 15:07:04,Welding_Robot_2,44.62,14.66,50.62,Normal
2026-07-07 15:12:04,Welding_Robot_1,68.3,40.09,59.9,Normal
2026-07-07 15:17:04,Welding_Robot_1,60.01,41.38,57.22,Normal
2026-07-07 15:22:04,Paint_Booth_A,55.94,10.2,50.64,Normal
2026-07-07 15:27:04,Assembly_Station_X,49.12,25.0,54.88,Normal
2026-07-07 15:32:04,Assembly_Station_X,53.37,25.02,52.69,Normal
2026-07-07 15:37:04,Paint_Booth_A,64.19,23.44,49.54,Normal
2026-07-07 15:42:04,Assembly_Station_X,42.59,25.2,45.47,Normal
2026-07-07 15:47:04,Welding_Robot_1,86.66,12.34,57.37,Anomaly
2026-07-07 15:52:04,Paint_Booth_A,46.32,39.09,56.87,Normal
2026-07-07 15:57:04,Paint_Booth_A,57.82,12.33,48.6,Normal
2026-07-07 16:02:04,Paint_Booth_A,58.71,35.34,51.36,Normal
2026-07-07 16:07:04,Welding_Robot_1,57.09,48.81,49.37,Normal
2026-07-07 16:12:04,Paint_Booth_A,60.98,26.1,51.64,Normal
2026-07-07 16:17:04,Assembly_Station_X,57.98,18.5,51.13,Normal
2026-07-07 16:22:04,Assembly_Station_X,46.18,37.02,56.97,Normal
2026-07-07 16:27:04,Welding_Robot_2,55.11,11.96,47.77,Normal
2026-07-07 16:32:04,Assembly_Station_X,65.13,29.68,52.32,Normal
2026-07-07 16:37:04,Welding_Robot_2,60.46,47.5,51.01,Normal
2026-07-07 16:42:04,Assembly_Station_X,44.46,34.61,45.48,Normal
2026-07-07 16:47:04,Welding_Robot_1,57.67,49.96,52.15,Normal
2026-07-07 16:52:04,Welding_Robot_1,46.65,24.69,46.03,Normal
2026-07-07 16:57:04,Paint_Booth_A,61.76,44.04,59.18,Normal
2026-07-07 17:02:04,Assembly_Station_X,46.51,29.23,55.12,Normal
2026-07-07 17:07:04,Welding_Robot_2,45.62,39.12,46.67,Normal
2026-07-07 17:12:04,Welding_Robot_1,41.12,42.79,46.14,Normal
2026-07-07 17:17:04,Paint_Booth_A,60.91,23.94,49.0,Normal
2026-07-07 17:22:04,Welding_Robot_1,51.76,42.52,45.62,Normal
2026-07-07 17:27:04,Assembly_Station_X,41.22,18.2,57.61,Normal
2026-07-07 17:32:04,Welding_Robot_1,53.52,17.94,58.55,Normal
2026-07-07 17:37:04,Welding_Robot_1,51.75,20.52,55.71,Normal
2026-07-07 17:42:04,Welding_Robot_1,64.38,16.15,53.8,Normal
2026-07-07 17:47:04,Paint_Booth_A,66.09,29.9,53.7,Normal
2026-07-07 17:52:04,Paint_Booth_A,50.52,47.88,57.78,Normal
2026-07-07 17:57:04,Welding_Robot_2,66.72,49.93,57.66,Normal
2026-07-07 18:02:04,Welding_Robot_1,52.42,47.0,46.3,Normal
2026-07-07 18:07:04,Paint_Booth_A,60.19,19.56,48.42,Normal
2026-07-07 18:12:04,Welding_Robot_1,60.5,33.63,54.93,Normal
2026-07-07 18:17:04,Welding_Robot_2,55.67,49.53,48.97,Normal
2026-07-07 18:22:04,Welding_Robot_2,58.11,24.31,49.19,Normal
2026-07-07 18:27:04,Assembly_Station_X,55.57,32.07,51.22,Normal
2026-07-07 18:32:04,Paint_Booth_A,56.23,16.12,49.73,Normal
2026-07-07 18:37:04,Welding_Robot_2,69.29,48.9,50.71,Normal
2026-07-07 18:42:04,Paint_Booth_A,43.94,70.83,50.32,Anomaly
2026-07-07 18:47:04,Welding_Robot_2,68.16,32.7,53.37,Normal
2026-07-07 18:52:04,Welding_Robot_2,59.13,44.7,52.57,Normal
2026-07-07 18:57:04,Welding_Robot_1,44.52,27.91,51.38,Normal
2026-07-07 19:02:04,Welding_Robot_2,58.54,10.68,58.51,Normal
2026-07-07 19:07:04,Assembly_Station_X,58.21,19.56,53.74,Normal
2026-07-07 19:12:04,Welding_Robot_1,45.65,34.18,55.32,Normal
2026-07-07 19:17:04,Welding_Robot_2,54.45,12.17,51.4,Normal
2026-07-07 19:22:04,Welding_Robot_2,49.46,41.73,47.43,Normal
2026-07-07 19:27:04,Welding_Robot_2,43.29,20.14,57.53,Normal
2026-07-07 19:32:04,Paint_Booth_A,69.17,60.13,55.61,Anomaly
2026-07-07 19:37:04,Welding_Robot_2,69.06,27.74,57.96,Normal
2026-07-07 19:42:04,Paint_Booth_A,55.05,45.4,48.75,Normal
2026-07-07 19:47:04,Paint_Booth_A,49.76,36.66,45.92,Normal
2026-07-07 19:52:04,Paint_Booth_A,54.6,80.9,49.48,Anomaly
2026-07-07 19:57:04,Welding_Robot_1,68.12,39.09,52.29,Normal
2026-07-07 20:02:04,Welding_Robot_2,56.68,49.2,47.51,Normal
2026-07-07 20:07:04,Welding_Robot_2,40.04,35.58,52.03,Normal
2026-07-07 20:12:04,Welding_Robot_2,68.72,14.13,55.83,Normal
2026-07-07 20:17:04,Assembly_Station_X,56.93,43.62,58.77,Normal
2026-07-07 20:22:04,Welding_Robot_1,63.27,34.7,52.58,Normal
2026-07-07 20:27:04,Welding_Robot_2,66.1,21.62,57.36,Normal
2026-07-07 20:32:04,Assembly_Station_X,62.8,26.93,48.18,Normal
2026-07-07 20:37:04,Paint_Booth_A,60.51,26.83,56.37,Normal
2026-07-07 20:42:04,Paint_Booth_A,65.95,21.62,56.22,Normal
2026-07-07 20:47:04,Welding_Robot_1,58.29,25.68,51.25,Normal
2026-07-07 20:52:04,Welding_Robot_2,42.22,13.87,56.98,Normal
2026-07-07 20:57:04,Assembly_Station_X,69.06,39.59,59.74,Normal
2026-07-07 21:02:04,Paint_Booth_A,56.67,44.67,45.87,Normal
2026-07-07 21:07:04,Welding_Robot_1,64.2,15.85,56.33,Normal
2026-07-07 21:12:04,Welding_Robot_2,40.57,25.89,55.96,Normal
2026-07-07 21:17:04,Assembly_Station_X,42.63,49.49,53.56,Normal
2026-07-07 21:22:04,Assembly_Station_X,54.35,36.72,47.27,Normal
2026-07-07 21:27:04,Paint_Booth_A,43.11,23.6,53.68,Normal
2026-07-07 21:32:04,Welding_Robot_2,58.73,43.24,46.64,Normal
2026-07-07 21:37:04,Paint_Booth_A,53.73,98.99,51.72,Anomaly
2026-07-07 21:42:04,Welding_Robot_2,65.74,12.8,51.12,Normal
2026-07-07 21:47:04,Paint_Booth_A,41.39,32.06,47.94,Normal
2026-07-07 21:52:04,Welding_Robot_2,56.55,20.23,45.69,Normal
2026-07-07 21:57:04,Welding_Robot_1,84.15,17.42,54.49,Anomaly
2026-07-07 22:02:04,Paint_Booth_A,44.31,26.53,56.55,Normal
2026-07-07 22:07:04,Paint_Booth_A,44.25,25.26,53.53,Normal
2026-07-07 22:12:04,Paint_Booth_A,66.83,15.82,59.37,Normal
2026-07-07 22:17:04,Assembly_Station_X,59.78,10.47,50.16,Normal
2026-07-07 22:22:04,Welding_Robot_2,42.03,11.93,57.65,Normal
2026-07-07 22:27:04,Welding_Robot_2,49.84,20.93,59.21,Normal
2026-07-07 22:32:04,Welding_Robot_2,81.46,34.43,58.87,Anomaly
2026-07-07 22:37:04,Welding_Robot_2,68.76,12.62,46.35,Normal
2026-07-07 22:42:04,Paint_Booth_A,69.47,91.48,47.35,Anomaly
2026-07-07 22:47:04,Assembly_Station_X,60.17,39.41,54.64,Normal
2026-07-07 22:52:04,Welding_Robot_1,68.72,23.97,55.06,Normal
2026-07-07 22:57:04,Paint_Booth_A,66.12,31.0,58.29,Normal
2026-07-07 23:02:04,Paint_Booth_A,55.56,30.98,56.63,Normal
2026-07-07 23:07:04,Welding_Robot_1,45.02,30.21,52.37,Normal
2026-07-07 23:12:04,Welding_Robot_1,52.71,18.06,46.24,Normal
2026-07-07 23:17:04,Welding_Robot_2,58.6,16.66,56.72,Normal
2026-07-07 23:22:04,Welding_Robot_2,60.88,27.46,54.13,Normal
2026-07-07 23:27:04,Assembly_Station_X,40.0,49.81,46.85,Normal
2026-07-07 23:32:04,Paint_Booth_A,69.86,16.74,59.27,Normal
2026-07-07 23:37:04,Paint_Booth_A,46.67,26.54,55.0,Normal
2026-07-07 23:42:04,Welding_Robot_1,41.43,49.93,58.5,Normal
2026-07-07 23:47:04,Assembly_Station_X,42.93,39.05,47.42,Normal
2026-07-07 23:52:04,Assembly_Station_X,40.73,44.37,45.78,Normal
2026-07-07 23:57:04,Welding_Robot_1,52.35,23.65,54.41,Normal
2026-07-08 00:02:04,Welding_Robot_1,54.24,34.06,58.19,Normal
2026-07-08 00:07:04,Welding_Robot_1,90.62,46.52,45.96,Anomaly
2026-07-08 00:12:04,Welding_Robot_2,56.45,14.96,46.12,Normal
